layer,meteo__open_meteo_10_0853_105_8678__agent_name,meteo__open_meteo_10_0853_105_8678__context__hour_of_day,meteo__open_meteo_10_0853_105_8678__context__is_day,meteo__open_meteo_10_0853_105_8678__context__provider,meteo__open_meteo_10_0853_105_8678__context__timezone,meteo__open_meteo_10_0853_105_8678__context__weather_code,meteo__open_meteo_10_0853_105_8678__flags__heat_stress,meteo__open_meteo_10_0853_105_8678__flags__humidity_alert,meteo__open_meteo_10_0853_105_8678__flags__rain_event,meteo__open_meteo_10_0853_105_8678__flags__sensor_fault_possible,meteo__open_meteo_10_0853_105_8678__handoff__ready,meteo__open_meteo_10_0853_105_8678__handoff__reason,meteo__open_meteo_10_0853_105_8678__health__confidence,meteo__open_meteo_10_0853_105_8678__health__severity,meteo__open_meteo_10_0853_105_8678__health__status,meteo__open_meteo_10_0853_105_8678__perception__cloud_cover_high_pct,meteo__open_meteo_10_0853_105_8678__perception__cloud_cover_pct,meteo__open_meteo_10_0853_105_8678__perception__dew_point_c,meteo__open_meteo_10_0853_105_8678__perception__et0_mm,meteo__open_meteo_10_0853_105_8678__perception__humidity_air_pct,meteo__open_meteo_10_0853_105_8678__perception__is_day,meteo__open_meteo_10_0853_105_8678__perception__precipitation_mm,meteo__open_meteo_10_0853_105_8678__perception__rain_mm,meteo__open_meteo_10_0853_105_8678__perception__sensor_quality,meteo__open_meteo_10_0853_105_8678__perception__soil_temp_0_7cm_c,meteo__open_meteo_10_0853_105_8678__perception__temp_air_c,meteo__open_meteo_10_0853_105_8678__perception__weather_code,meteo__open_meteo_10_0853_105_8678__sensor_type,meteo__open_meteo_10_0853_105_8678__signals__heat_stress,meteo__open_meteo_10_0853_105_8678__signals__humidity_alert,meteo__open_meteo_10_0853_105_8678__signals__humidity_trend_24h,meteo__open_meteo_10_0853_105_8678__signals__precipitation_delta_24h,meteo__open_meteo_10_0853_105_8678__signals__rain_event,meteo__open_meteo_10_0853_105_8678__signals__sensor_confidence,meteo__open_meteo_10_0853_105_8678__source_event_key,meteo__open_meteo_10_0853_105_8678__source_path,meteo__open_meteo_10_0853_105_8678__summary,npk__npk_7in1_1__agent_name,npk__npk_7in1_1__context__battery_v,npk__npk_7in1_1__context__hour_of_day,npk__npk_7in1_1__context__sample_interval_ms,npk__npk_7in1_1__context__soil_moisture_trend_24h,npk__npk_7in1_1__context__transport,npk__npk_7in1_1__flags__dry_soil_reliability_risk,npk__npk_7in1_1__flags__nutrient_imbalance,npk__npk_7in1_1__flags__ph_out_of_band,npk__npk_7in1_1__flags__possible_leaching,npk__npk_7in1_1__flags__salinity_risk_high,npk__npk_7in1_1__flags__sensor_fault_possible,npk__npk_7in1_1__handoff__ready,npk__npk_7in1_1__handoff__reason,npk__npk_7in1_1__health__confidence,npk__npk_7in1_1__health__severity,npk__npk_7in1_1__health__status,npk__npk_7in1_1__perception__k_ppm,npk__npk_7in1_1__perception__n_ppm,npk__npk_7in1_1__perception__p_ppm,npk__npk_7in1_1__perception__sensor_quality,npk__npk_7in1_1__perception__soil_ec_us_cm,npk__npk_7in1_1__perception__soil_humidity_pct,npk__npk_7in1_1__perception__soil_ph,npk__npk_7in1_1__perception__soil_temp_c,npk__npk_7in1_1__sensor_type,npk__npk_7in1_1__signals__dry_soil_reliability_risk,npk__npk_7in1_1__signals__nutrient_balance_index,npk__npk_7in1_1__signals__ph_out_of_band,npk__npk_7in1_1__signals__ph_shift_24h,npk__npk_7in1_1__signals__possible_leaching,npk__npk_7in1_1__signals__salinity_risk,npk__npk_7in1_1__signals__sensor_confidence,npk__npk_7in1_1__signals__soil_moisture_trend,npk__npk_7in1_1__source_event_key,npk__npk_7in1_1__source_path,npk__npk_7in1_1__summary,observed_at_hour_local,schema_version,sht30__sht30_1__agent_name,sht30__sht30_1__context__battery_v,sht30__sht30_1__context__hour_of_day,sht30__sht30_1__context__macro_humidity_trend_24h,sht30__sht30_1__context__sample_interval_ms,sht30__sht30_1__context__transport,sht30__sht30_1__flags__condensation_risk,sht30__sht30_1__flags__heat_stress,sht30__sht30_1__flags__humidity_spike,sht30__sht30_1__flags__sensor_fault_possible,sht30__sht30_1__handoff__ready,sht30__sht30_1__handoff__reason,sht30__sht30_1__health__confidence,sht30__sht30_1__health__severity,sht30__sht30_1__health__status,sht30__sht30_1__perception__humidity_air_pct,sht30__sht30_1__perception__sensor_quality,sht30__sht30_1__perception__temp_air_c,sht30__sht30_1__sensor_type,sht30__sht30_1__signals__air_stress_score,sht30__sht30_1__signals__condensation_risk,sht30__sht30_1__signals__macro_humidity_trend,sht30__sht30_1__signals__sensor_confidence,sht30__sht30_1__signals__temp_trend_8h,sht30__sht30_1__signals__weather_driven_likelihood,sht30__sht30_1__source_event_key,sht30__sht30_1__source_path,sht30__sht30_1__summary,source_count,sources_present,ts_hour_bucket
layer2_5,meteo_agent,03,0.0,open-meteo,Asia/Ho_Chi_Minh,0.0,False,True,False,False,True,Ambient humidity is high and may influence canopy microclimate.,0.92,info,ok,0.0,5.0,22.987,0.0,93.0245,0.0,0.0,0.0,0.92,26.687,24.187,0.0,open_meteo_hourly,False,True,rising,0.0,False,0.92,1773864000,weather/open_meteo_10.0853_105.8678/2026-03-19/1773864000,Ambient humidity is high and may influence canopy microclimate.,npk_agent,12.11,03,3600000,falling,sim,False,True,False,False,False,False,True,NPK ratio is imbalanced and should be reviewed by the domain agent.,0.918,info,ok,79.0,99.0,38.0,0.918,837.0,66.7,6.04,25.57,npk7in1,False,0.6162,False,0.0,False,0.0,0.918,falling,1773864274_004,Node2/telemetry/2026-03-19/1773864274_004,NPK ratio is imbalanced and should be reviewed by the domain agent.,2026-03-19T03:00:00+07:00,1,sht30_agent,12.11,03,stable,48,sim,False,False,False,False,True,Air-climate stream is stable for the domain agent.,0.902,info,ok,76.96,0.902,26.35,sht30_air,0.0,0.0,stable,0.902,,0.0383,1773864274_004,Node2/telemetry/2026-03-19/1773864274_004,Air-climate stream is stable for the domain agent.,3,meteo/open_meteo_10.0853_105.8678|npk/npk_7in1_1|sht30/sht30_1,1773864000
layer2_5,meteo_agent,04,0.0,open-meteo,Asia/Ho_Chi_Minh,0.0,False,True,False,False,True,Ambient humidity is high and may influence canopy microclimate.,0.92,info,ok,0.0,1.0,23.087,0.0,93.8702,0.0,0.0,0.0,0.92,26.587,24.137,0.0,open_meteo_hourly,False,True,rising,0.0,False,0.92,1773867600,weather/open_meteo_10.0853_105.8678/2026-03-19/1773867600,Ambient humidity is high and may influence canopy microclimate.,npk_agent,12.1,04,3600000,falling,sim,False,True,False,False,False,False,True,NPK ratio is imbalanced and should be reviewed by the domain agent.,0.944,info,ok,79.0,101.0,38.0,0.944,839.0,66.36,6.03,25.7,npk7in1,False,0.6238,False,0.0,False,0.0,0.944,falling,1773867890_005,Node2/telemetry/2026-03-19/1773867890_005,NPK ratio is imbalanced and should be reviewed by the domain agent.,2026-03-19T04:00:00+07:00,1,sht30_agent,12.1,04,stable,34,sim,False,False,False,False,True,Air-climate stream is stable for the domain agent.,0.928,info,ok,76.66,0.928,26.78,sht30_air,0.0,0.0,stable,0.928,,0.0464,1773867890_005,Node2/telemetry/2026-03-19/1773867890_005,Air-climate stream is stable for the domain agent.,3,meteo/open_meteo_10.0853_105.8678|npk/npk_7in1_1|sht30/sht30_1,1773867600
layer2_5,meteo_agent,05,0.0,open-meteo,Asia/Ho_Chi_Minh,0.0,False,True,False,False,True,Ambient humidity is high and may influence canopy microclimate.,0.92,info,ok,0.0,5.0,22.687,0.0,95.8531,0.0,0.0,0.0,0.92,25.937,23.387,0.0,open_meteo_hourly,False,True,rising,0.0,False,0.92,1773871200,weather/open_meteo_10.0853_105.8678/2026-03-19/1773871200,Ambient humidity is high and may influence canopy microclimate.,npk_agent,12.19,05,3600000,falling,sim,False,True,False,False,False,False,True,NPK ratio is imbalanced and should be reviewed by the domain agent.,0.898,info,ok,78.0,101.0,38.0,0.898,840.0,66.34,6.04,25.88,npk7in1,False,0.6238,False,0.0,False,0.0,0.898,falling,1773871431_006,Node2/telemetry/2026-03-19/1773871431_006,NPK ratio is imbalanced and should be reviewed by the domain agent.,2026-03-19T05:00:00+07:00,1,sht30_agent,12.19,05,stable,50,sim,False,False,False,False,True,Air-climate stream is stable for the domain agent.,0.944,info,ok,74.26,0.944,26.9,sht30_air,0.0,0.0,stable,0.944,,0.0543,1773871431_006,Node2/telemetry/2026-03-19/1773871431_006,Air-climate stream is stable for the domain agent.,3,meteo/open_meteo_10.0853_105.8678|npk/npk_7in1_1|sht30/sht30_1,1773871200
layer2_5,meteo_agent,06,0.0,open-meteo,Asia/Ho_Chi_Minh,0.0,False,True,False,False,True,Ambient humidity is high and may influence canopy microclimate.,0.92,info,ok,2.0,6.0,22.537,0.0,96.4295,0.0,0.0,0.0,0.92,25.487,23.137,0.0,open_meteo_hourly,False,True,rising,0.0,False,0.92,1773874800,weather/open_meteo_10.0853_105.8678/2026-03-19/1773874800,Ambient humidity is high and may influence canopy microclimate.,npk_agent,12.19,06,3600000,falling,sim,False,True,False,False,False,False,True,NPK ratio is imbalanced and should be reviewed by the domain agent.,0.899,info,ok,78.0,99.0,38.0,0.899,831.0,66.26,6.03,26.1,npk7in1,False,0.6162,False,-0.01,False,0.0,0.899,falling,1773875060_007,Node2/telemetry/2026-03-19/1773875060_007,NPK ratio is imbalanced and should be reviewed by the domain agent.,2026-03-19T06:00:00+07:00,1,sht30_agent,12.19,06,rising,49,sim,False,False,False,False,True,Air-climate stream is stable for the domain agent.,0.884,info,ok,71.56,0.884,27.4,sht30_air,0.0,0.0,rising,0.884,,0.0575,1773875060_007,Node2/telemetry/2026-03-19/1773875060_007,Air-climate stream is stable for the domain agent.,3,meteo/open_meteo_10.0853_105.8678|npk/npk_7in1_1|sht30/sht30_1,1773874800
layer2_5,meteo_agent,07,1.0,open-meteo,Asia/Ho_Chi_Minh,0.0,False,True,False,False,True,Ambient humidity is high and may influence canopy microclimate.,0.92,info,ok,3.0,3.0,23.087,0.0345,93.0296,1.0,0.0,0.0,0.92,25.437,24.287,0.0,open_meteo_hourly,False,True,rising,0.0,False,0.92,1773878400,weather/open_meteo_10.0853_105.8678/2026-03-19/1773878400,Ambient humidity is high and may influence canopy microclimate.,npk_agent,12.26,07,3600000,falling,sim,False,True,False,False,False,False,True,NPK ratio is imbalanced and should be reviewed by the domain agent.,0.856,info,ok,79.0,99.0,38.0,0.856,823.0,69.13,6.03,25.82,npk7in1,False,0.6162,False,0.0,False,0.0,0.856,falling,1773878884_008,Node2/telemetry/2026-03-19/1773878884_008,NPK ratio is imbalanced and should be reviewed by the domain agent.,2026-03-19T07:00:00+07:00,1,sht30_agent,12.26,07,rising,35,sim,False,False,False,False,True,Air-climate stream is stable for the domain agent.,0.864,info,ok,73.48,0.864,27.79,sht30_air,0.0,0.0,rising,0.864,,0.0619,1773878884_008,Node2/telemetry/2026-03-19/1773878884_008,Air-climate stream is stable for the domain agent.,3,meteo/open_meteo_10.0853_105.8678|npk/npk_7in1_1|sht30/sht30_1,1773878400
layer2_5,meteo_agent,08,1.0,open-meteo,Asia/Ho_Chi_Minh,1.0,False,False,False,False,True,Weather stream is stable for downstream fusion.,0.92,info,ok,0.0,27.0,22.787,0.189,80.629,1.0,0.0,0.0,0.92,26.637,26.387,1.0,open_meteo_hourly,False,False,rising,0.0,False,0.92,1773882000,weather/open_meteo_10.0853_105.8678/2026-03-19/1773882000,Weather stream is stable for downstream fusion.,npk_agent,12.38,08,3600000,falling,sim,False,True,False,False,False,False,True,NPK ratio is imbalanced and should be reviewed by the domain agent.,0.879,info,ok,78.0,98.0,37.0,0.879,811.0,76.39,6.01,24.93,npk7in1,False,0.6224,False,0.0,False,0.0,0.879,falling,1773882206_009,Node2/telemetry/2026-03-19/1773882206_009,NPK ratio is imbalanced and should be reviewed by the domain agent.,2026-03-19T08:00:00+07:00,1,sht30_agent,12.38,08,rising,38,sim,False,False,False,False,True,Air-climate stream is stable for the domain agent.,0.852,info,ok,84.54,0.852,26.88,sht30_air,0.227,0.0,rising,0.852,,0.0646,1773882206_009,Node2/telemetry/2026-03-19/1773882206_009,Air-climate stream is stable for the domain agent.,3,meteo/open_meteo_10.0853_105.8678|npk/npk_7in1_1|sht30/sht30_1,1773882000
layer2_5,meteo_agent,09,1.0,open-meteo,Asia/Ho_Chi_Minh,1.0,False,False,False,False,True,Weather stream is stable for downstream fusion.,0.92,info,ok,0.0,30.0,22.337,0.334,73.5442,1.0,0.0,0.0,0.92,27.487,27.487,1.0,open_meteo_hourly,False,False,rising,0.0,False,0.92,1773885600,weather/open_meteo_10.0853_105.8678/2026-03-19/1773885600,Weather stream is stable for downstream fusion.,npk_agent,12.41,09,3600000,falling,sim,False,True,False,False,False,False,True,NPK ratio is imbalanced and should be reviewed by the domain agent.,0.845,low,degraded,77.0,99.0,37.0,0.845,798.0,77.29,6.0,24.9,npk7in1,False,0.6263,False,-0.01,False,0.0,0.845,falling,1773885984_010,Node2/telemetry/2026-03-19/1773885984_010,NPK ratio is imbalanced and should be reviewed by the domain agent.,2026-03-19T09:00:00+07:00,1,sht30_agent,12.41,09,rising,45,sim,False,False,False,False,True,Air-climate stream is stable for the domain agent.,0.893,info,ok,80.7,0.893,27.67,sht30_air,0.035,0.0,rising,0.893,,0.0714,1773885984_010,Node2/telemetry/2026-03-19/1773885984_010,Air-climate stream is stable for the domain agent.,3,meteo/open_meteo_10.0853_105.8678|npk/npk_7in1_1|sht30/sht30_1,1773885600
layer2_5,meteo_agent,10,1.0,open-meteo,Asia/Ho_Chi_Minh,1.0,False,False,False,False,True,Weather stream is stable for downstream fusion.,0.92,info,ok,0.0,42.0,21.687,0.4981,64.7763,1.0,0.0,0.0,0.92,28.887,28.987,1.0,open_meteo_hourly,False,False,stable,0.0,False,0.92,1773889200,weather/open_meteo_10.0853_105.8678/2026-03-19/1773889200,Weather stream is stable for downstream fusion.,npk_agent,12.45,10,3600000,falling,sim,False,True,False,False,False,False,True,NPK ratio is imbalanced and should be reviewed by the domain agent.,0.897,info,ok,78.0,100.0,37.0,0.897,824.0,69.94,6.02,26.27,npk7in1,False,0.63,False,0.0,False,0.0,0.897,falling,1773889418_011,Node2/telemetry/2026-03-19/1773889418_011,NPK ratio is imbalanced and should be reviewed by the domain agent.,2026-03-19T10:00:00+07:00,1,sht30_agent,12.45,10,rising,49,sim,False,False,False,False,True,Air-climate stream is stable for the domain agent.,0.916,info,ok,70.19,0.916,28.75,sht30_air,0.0,0.0,rising,0.916,,0.0748,1773889418_011,Node2/telemetry/2026-03-19/1773889418_011,Air-climate stream is stable for the domain agent.,3,meteo/open_meteo_10.0853_105.8678|npk/npk_7in1_1|sht30/sht30_1,1773889200
layer2_5,meteo_agent,11,1.0,open-meteo,Asia/Ho_Chi_Minh,1.0,False,False,False,False,True,Weather stream is stable for downstream fusion.,0.92,info,ok,0.0,48.0,21.537,0.6143,61.8202,1.0,0.0,0.0,0.92,29.787,29.637,1.0,open_meteo_hourly,False,False,rising,0.0,False,0.92,1773892800,weather/open_meteo_10.0853_105.8678/2026-03-19/1773892800,Weather stream is stable for downstream fusion.,npk_agent,12.52,11,3600000,falling,sim,False,True,False,False,False,False,True,NPK ratio is imbalanced and should be reviewed by the domain agent.,0.908,info,ok,79.0,100.0,38.0,0.908,839.0,65.22,6.01,27.48,npk7in1,False,0.62,False,-0.01,False,0.0,0.908,falling,1773892966_012,Node2/telemetry/2026-03-19/1773892966_012,NPK ratio is imbalanced and should be reviewed by the domain agent.,2026-03-19T11:00:00+07:00,1,sht30_agent,12.52,11,rising,34,sim,False,False,True,False,True,Humidity deviates sharply from the recent baseline.,0.911,info,ok,67.85,0.911,28.86,sht30_air,0.0,0.0,rising,0.911,,0.0736,1773892966_012,Node2/telemetry/2026-03-19/1773892966_012,Humidity deviates sharply from the recent baseline.,3,meteo/open_meteo_10.0853_105.8678|npk/npk_7in1_1|sht30/sht30_1,1773892800
layer2_5,meteo_agent,12,1.0,open-meteo,Asia/Ho_Chi_Minh,2.0,False,False,False,False,True,Weather stream is stable for downstream fusion.,0.92,info,ok,0.0,57.0,21.287,0.6938,58.8167,1.0,0.0,0.0,0.92,31.237,30.237,2.0,open_meteo_hourly,False,False,stable,0.0,False,0.92,1773896400,weather/open_meteo_10.0853_105.8678/2026-03-19/1773896400,Weather stream is stable for downstream fusion.,npk_agent,12.54,12,3600000,falling,sim,False,True,False,False,False,False,True,NPK ratio is imbalanced and should be reviewed by the domain agent.,0.881,info,ok,78.0,100.0,38.0,0.881,841.0,64.57,6.01,27.82,npk7in1,False,0.62,False,-0.01,False,0.0,0.881,falling,1773896653_013,Node2/telemetry/2026-03-19/1773896653_013,NPK ratio is imbalanced and should be reviewed by the domain agent.,2026-03-19T12:00:00+07:00,1,sht30_agent,12.54,12,rising,36,sim,False,False,True,False,True,Humidity deviates sharply from the recent baseline.,0.975,info,ok,69.97,0.975,28.8,sht30_air,0.0,0.0,rising,0.975,,0.0764,1773896653_013,Node2/telemetry/2026-03-19/1773896653_013,Humidity deviates sharply from the recent baseline.,3,meteo/open_meteo_10.0853_105.8678|npk/npk_7in1_1|sht30/sht30_1,1773896400
layer2_5,meteo_agent,13,1.0,open-meteo,Asia/Ho_Chi_Minh,3.0,False,False,False,False,True,Weather stream is stable for downstream fusion.,0.92,info,ok,0.0,100.0,20.987,0.6353,57.7436,1.0,0.0,0.0,0.92,32.037,30.237,3.0,open_meteo_hourly,False,False,stable,0.0,False,0.92,1773900000,weather/open_meteo_10.0853_105.8678/2026-03-19/1773900000,Weather stream is stable for downstream fusion.,npk_agent,12.5,13,3600000,falling,sim,False,True,False,False,False,False,True,NPK ratio is imbalanced and should be reviewed by the domain agent.,0.887,info,ok,79.0,100.0,38.0,0.887,853.0,64.01,6.01,27.83,npk7in1,False,0.62,False,0.0,False,0.0,0.887,falling,1773900304_014,Node2/telemetry/2026-03-19/1773900304_014,NPK ratio is imbalanced and should be reviewed by the domain agent.,2026-03-19T13:00:00+07:00,1,sht30_agent,12.5,13,rising,38,sim,False,False,False,False,True,Air-climate stream is stable for the domain agent.,0.94,info,ok,70.84,0.94,29.09,sht30_air,0.0,0.0,rising,0.94,,0.0697,1773900304_014,Node2/telemetry/2026-03-19/1773900304_014,Air-climate stream is stable for the domain agent.,3,meteo/open_meteo_10.0853_105.8678|npk/npk_7in1_1|sht30/sht30_1,1773900000
layer2_5,meteo_agent,14,1.0,open-meteo,Asia/Ho_Chi_Minh,3.0,False,False,False,False,True,Weather stream is stable for downstream fusion.,0.92,info,ok,0.0,95.0,21.187,0.4315,58.7935,1.0,0.0,0.0,0.92,32.087,30.137,3.0,open_meteo_hourly,False,False,falling,0.0,False,0.92,1773903600,weather/open_meteo_10.0853_105.8678/2026-03-19/1773903600,Weather stream is stable for downstream fusion.,npk_agent,12.47,14,3600000,falling,sim,False,True,False,False,False,False,True,NPK ratio is imbalanced and should be reviewed by the domain agent.,0.817,low,degraded,79.0,100.0,38.0,0.817,838.0,64.49,6.0,27.64,npk7in1,False,0.62,False,-0.01,False,0.0,0.817,falling,1773903894_015,Node2/telemetry/2026-03-19/1773903894_015,NPK ratio is imbalanced and should be reviewed by the domain agent.,2026-03-19T14:00:00+07:00,1,sht30_agent,12.47,14,rising,41,sim,False,False,False,False,True,Air-climate stream is stable for the domain agent.,0.907,info,ok,70.82,0.907,28.45,sht30_air,0.0,0.0,rising,0.907,,0.062,1773903894_015,Node2/telemetry/2026-03-19/1773903894_015,Air-climate stream is stable for the domain agent.,3,meteo/open_meteo_10.0853_105.8678|npk/npk_7in1_1|sht30/sht30_1,1773903600
layer2_5,meteo_agent,15,1.0,open-meteo,Asia/Ho_Chi_Minh,3.0,False,False,False,False,True,Weather stream is stable for downstream fusion.,0.92,info,ok,0.0,87.0,21.437,0.4262,59.7014,1.0,0.0,0.0,0.92,31.887,30.137,3.0,open_meteo_hourly,False,False,rising,0.0,False,0.92,1773907200,weather/open_meteo_10.0853_105.8678/2026-03-19/1773907200,Weather stream is stable for downstream fusion.,npk_agent,12.4,15,3600000,falling,sim,False,True,False,False,False,False,True,NPK ratio is imbalanced and should be reviewed by the domain agent.,0.904,info,ok,79.0,99.0,38.0,0.904,836.0,68.0,6.0,26.88,npk7in1,False,0.6162,False,0.0,False,0.0,0.904,falling,1773907663_016,Node2/telemetry/2026-03-19/1773907663_016,NPK ratio is imbalanced and should be reviewed by the domain agent.,2026-03-19T15:00:00+07:00,1,sht30_agent,12.4,15,stable,49,sim,False,False,False,False,True,Air-climate stream is stable for the domain agent.,0.946,info,ok,77.02,0.946,27.99,sht30_air,0.0,0.0,stable,0.946,,0.0583,1773907663_016,Node2/telemetry/2026-03-19/1773907663_016,Air-climate stream is stable for the domain agent.,3,meteo/open_meteo_10.0853_105.8678|npk/npk_7in1_1|sht30/sht30_1,1773907200
layer2_5,meteo_agent,16,1.0,open-meteo,Asia/Ho_Chi_Minh,1.0,False,False,False,False,True,Weather stream is stable for downstream fusion.,0.92,info,ok,0.0,22.0,21.387,0.3739,58.6716,1.0,0.0,0.0,0.92,31.637,30.387,1.0,open_meteo_hourly,False,False,stable,0.0,False,0.92,1773910800,weather/open_meteo_10.0853_105.8678/2026-03-19/1773910800,Weather stream is stable for downstream fusion.,npk_agent,12.33,16,3600000,falling,sim,False,True,False,False,False,False,True,NPK ratio is imbalanced and should be reviewed by the domain agent.,0.845,low,degraded,78.0,99.0,37.0,0.845,813.0,74.66,5.99,24.94,npk7in1,False,0.6263,False,-0.01,False,0.0,0.845,falling,1773910990_017,Node2/telemetry/2026-03-19/1773910990_017,NPK ratio is imbalanced and should be reviewed by the domain agent.,2026-03-19T16:00:00+07:00,1,sht30_agent,12.33,16,stable,45,sim,False,False,True,False,True,Humidity deviates sharply from the recent baseline.,0.871,info,ok,90.73,0.871,26.09,sht30_air,0.5365,0.382,stable,0.871,,0.0472,1773910990_017,Node2/telemetry/2026-03-19/1773910990_017,Humidity deviates sharply from the recent baseline.,3,meteo/open_meteo_10.0853_105.8678|npk/npk_7in1_1|sht30/sht30_1,1773910800
layer2_5,meteo_agent,17,1.0,open-meteo,Asia/Ho_Chi_Minh,0.0,False,False,False,False,True,Weather stream is stable for downstream fusion.,0.92,info,ok,0.0,12.0,21.387,0.2462,59.3483,1.0,0.0,0.0,0.92,31.037,30.187,0.0,open_meteo_hourly,False,False,falling,0.0,False,0.92,1773914400,weather/open_meteo_10.0853_105.8678/2026-03-19/1773914400,Weather stream is stable for downstream fusion.,npk_agent,12.24,17,3600000,falling,sim,False,True,False,False,False,False,True,NPK ratio is imbalanced and should be reviewed by the domain agent.,0.819,low,degraded,78.0,99.0,37.0,0.819,806.0,76.5,5.99,24.57,npk7in1,False,0.6263,False,-0.01,False,0.0,0.819,falling,1773914850_018,Node2/telemetry/2026-03-19/1773914850_018,NPK ratio is imbalanced and should be reviewed by the domain agent.,2026-03-19T17:00:00+07:00,1,sht30_agent,12.24,17,stable,51,sim,False,False,True,False,True,Humidity deviates sharply from the recent baseline.,0.931,info,ok,91.45,0.931,25.64,sht30_air,0.5725,0.466,stable,0.931,,0.0427,1773914850_018,Node2/telemetry/2026-03-19/1773914850_018,Humidity deviates sharply from the recent baseline.,3,meteo/open_meteo_10.0853_105.8678|npk/npk_7in1_1|sht30/sht30_1,1773914400
layer2_5,meteo_agent,18,1.0,open-meteo,Asia/Ho_Chi_Minh,0.0,False,False,False,False,True,Weather stream is stable for downstream fusion.,0.92,info,ok,0.0,4.0,21.487,0.0975,65.4899,1.0,0.0,0.0,0.92,30.137,28.587,0.0,open_meteo_hourly,False,False,falling,0.0,False,0.92,1773918000,weather/open_meteo_10.0853_105.8678/2026-03-19/1773918000,Weather stream is stable for downstream fusion.,npk_agent,12.2,18,3600000,falling,sim,False,True,False,False,False,False,True,NPK ratio is imbalanced and should be reviewed by the domain agent.,0.883,info,ok,79.0,100.0,38.0,0.883,833.0,69.57,6.0,25.72,npk7in1,False,0.62,False,-0.01,False,0.0,0.883,falling,1773918267_019,Node2/telemetry/2026-03-19/1773918267_019,NPK ratio is imbalanced and should be reviewed by the domain agent.,2026-03-19T18:00:00+07:00,1,sht30_agent,12.2,18,stable,39,sim,False,False,False,False,True,Air-climate stream is stable for the domain agent.,0.936,info,ok,81.28,0.936,26.52,sht30_air,0.064,0.0,stable,0.936,,0.0367,1773918267_019,Node2/telemetry/2026-03-19/1773918267_019,Air-climate stream is stable for the domain agent.,3,meteo/open_meteo_10.0853_105.8678|npk/npk_7in1_1|sht30/sht30_1,1773918000
layer2_5,meteo_agent,19,0.0,open-meteo,Asia/Ho_Chi_Minh,0.0,False,False,False,False,True,Weather stream is stable for downstream fusion.,0.92,info,ok,0.0,6.0,21.187,0.069,69.7705,0.0,0.0,0.0,0.92,29.337,27.187,0.0,open_meteo_hourly,False,False,falling,0.0,False,0.92,1773921600,weather/open_meteo_10.0853_105.8678/2026-03-19/1773921600,Weather stream is stable for downstream fusion.,npk_agent,12.12,19,3600000,falling,sim,False,True,False,False,False,False,True,NPK ratio is imbalanced and should be reviewed by the domain agent.,0.867,info,ok,78.0,99.0,38.0,0.867,839.0,64.89,6.0,26.2,npk7in1,False,0.6162,False,-0.01,False,0.0,0.867,falling,1773922016_020,Node2/telemetry/2026-03-19/1773922016_020,NPK ratio is imbalanced and should be reviewed by the domain agent.,2026-03-19T19:00:00+07:00,1,sht30_agent,12.12,19,stable,50,sim,False,False,False,False,True,Air-climate stream is stable for the domain agent.,0.966,info,ok,79.6,0.966,26.37,sht30_air,0.0,0.0,stable,0.966,,0.0322,1773922016_020,Node2/telemetry/2026-03-19/1773922016_020,Air-climate stream is stable for the domain agent.,3,meteo/open_meteo_10.0853_105.8678|npk/npk_7in1_1|sht30/sht30_1,1773921600
layer2_5,meteo_agent,20,0.0,open-meteo,Asia/Ho_Chi_Minh,0.0,False,False,False,False,True,Weather stream is stable for downstream fusion.,0.92,info,ok,0.0,4.0,21.387,0.0439,73.5998,0.0,0.0,0.0,0.92,29.087,26.487,0.0,open_meteo_hourly,False,False,falling,0.0,False,0.92,1773925200,weather/open_meteo_10.0853_105.8678/2026-03-19/1773925200,Weather stream is stable for downstream fusion.,npk_agent,12.08,20,3600000,falling,sim,False,True,False,False,False,False,True,NPK ratio is imbalanced and should be reviewed by the domain agent.,0.872,info,ok,78.0,100.0,38.0,0.872,845.0,64.1,6.01,26.08,npk7in1,False,0.62,False,-0.01,False,0.0,0.872,falling,1773925617_021,Node2/telemetry/2026-03-19/1773925617_021,NPK ratio is imbalanced and should be reviewed by the domain agent.,2026-03-19T20:00:00+07:00,1,sht30_agent,12.08,20,stable,36,sim,False,False,False,False,True,Air-climate stream is stable for the domain agent.,0.92,info,ok,82.15,0.92,26.04,sht30_air,0.1075,0.0,stable,0.92,,0.0253,1773925617_021,Node2/telemetry/2026-03-19/1773925617_021,Air-climate stream is stable for the domain agent.,3,meteo/open_meteo_10.0853_105.8678|npk/npk_7in1_1|sht30/sht30_1,1773925200
